time,G(i),H_sun,T2m
2023-06-24 13:00:00,779.01,50.5,24.44
2023-06-24 14:00:00,701.01,44.62,24.4
2023-06-24 15:00:00,588.0,37.47,23.82
2023-06-24 16:00:00,461.0,29.74,23.66
2023-06-24 17:00:00,328.0,21.89,22.79
2023-06-24 18:00:00,199.0,14.32,21.77
2023-06-24 19:00:00,39.0,7.35,20.17
2023-06-24 20:00:00,0.0,0.0,18.96
2023-06-24 21:00:00,0.0,0.0,17.99
2023-06-24 22:00:00,0.0,0.0,17.29
2023-06-24 23:00:00,0.0,0.0,16.73
2023-06-25 00:00:00,0.0,0.0,16.3
2023-06-25 01:00:00,0.0,0.0,15.9
2023-06-25 02:00:00,0.0,0.0,15.45
2023-06-25 03:00:00,3.0,3.86,14.97
2023-06-25 04:00:00,112.0,10.35,15.35
2023-06-25 05:00:00,244.0,17.63,16.71
2023-06-25 06:00:00,373.0,25.37,18.41
2023-06-25 07:00:00,505.0,33.22,19.64
2023-06-25 08:00:00,632.0,40.76,20.87
2023-06-25 09:00:00,720.01,47.43,21.92
2023-06-25 10:00:00,777.01,52.46,22.58
2023-06-25 11:00:00,761.01,54.92,22.72
2023-06-25 12:00:00,802.01,54.2,22.9
2023-06-25 13:00:00,414.0,50.49,22.49
2023-06-25 14:00:00,169.0,44.62,22.28
2023-06-25 15:00:00,189.0,37.48,22.18
2023-06-25 16:00:00,138.0,29.74,21.46
2023-06-25 17:00:00,101.0,21.9,20.87
2023-06-25 18:00:00,80.0,14.33,19.96
2023-06-25 19:00:00,43.0,7.36,18.94
2023-06-25 20:00:00,0.0,0.0,18.0
2023-06-25 21:00:00,0.0,0.0,17.06
2023-06-25 22:00:00,0.0,0.0,16.42
2023-06-25 23:00:00,0.0,0.0,16.17
2023-06-26 00:00:00,0.0,0.0,15.99
2023-06-26 01:00:00,0.0,0.0,15.98
2023-06-26 02:00:00,0.0,0.0,16.39
2023-06-26 03:00:00,3.0,3.82,16.63
2023-06-26 04:00:00,11.0,10.31,17.02
2023-06-26 05:00:00,66.0,17.58,17.67
2023-06-26 06:00:00,111.0,25.32,18.34
2023-06-26 07:00:00,310.0,33.17,18.56
2023-06-26 08:00:00,338.0,40.71,19.58
2023-06-26 09:00:00,72.0,47.39,19.33
2023-06-26 10:00:00,108.0,52.42,18.41
2023-06-26 11:00:00,94.0,54.89,17.98
2023-06-26 12:00:00,104.0,54.18,17.55
2023-06-26 13:00:00,106.0,50.48,17.42
2023-06-26 14:00:00,104.0,44.62,17.24
2023-06-26 15:00:00,89.0,37.48,17.14
2023-06-26 16:00:00,94.0,29.75,16.79
2023-06-26 17:00:00,282.0,21.9,16.69
2023-06-26 18:00:00,33.0,14.33,16.46
2023-06-26 19:00:00,7.0,7.35,16.3
2023-06-26 20:00:00,0.0,0.0,15.69
2023-06-26 21:00:00,0.0,0.0,15.21
2023-06-26 22:00:00,0.0,0.0,14.88
2023-06-26 23:00:00,0.0,0.0,14.65
2023-06-27 00:00:00,0.0,0.0,14.39
2023-06-27 01:00:00,0.0,0.0,14.17
2023-06-27 02:00:00,0.0,0.0,13.89
2023-06-27 03:00:00,3.0,3.76,13.7
2023-06-27 04:00:00,11.0,10.25,13.94
2023-06-27 05:00:00,45.0,17.53,14.61
2023-06-27 06:00:00,308.0,25.26,15.55
2023-06-27 07:00:00,192.0,33.11,17.25
2023-06-27 08:00:00,223.0,40.65,18.53
2023-06-27 09:00:00,411.0,47.33,19.75
2023-06-27 10:00:00,281.0,52.37,21.19
2023-06-27 11:00:00,453.0,54.85,21.78
2023-06-27 12:00:00,513.0,54.15,22.19
2023-06-27 13:00:00,309.0,50.47,21.95
2023-06-27 14:00:00,120.0,44.61,21.28
2023-06-27 15:00:00,392.0,37.48,19.81
2023-06-27 16:00:00,257.0,29.75,19.18
2023-06-27 17:00:00,313.0,21.9,19.55
2023-06-27 18:00:00,199.0,14.32,19.75
2023-06-27 19:00:00,38.0,7.35,19.64
2023-06-27 20:00:00,0.0,0.0,19.09
2023-06-27 21:00:00,0.0,0.0,18.07
2023-06-27 22:00:00,0.0,0.0,17.3
2023-06-27 23:00:00,0.0,0.0,16.83
2023-06-28 00:00:00,0.0,0.0,16.43
2023-06-28 01:00:00,0.0,0.0,15.55
2023-06-28 02:00:00,0.0,0.0,14.7
2023-06-28 03:00:00,3.0,3.7,14.39
2023-06-28 04:00:00,112.0,10.19,14.73
2023-06-28 05:00:00,249.0,17.46,17.04
2023-06-28 06:00:00,387.0,25.2,18.76
2023-06-28 07:00:00,521.0,33.05,20.0
2023-06-28 08:00:00,642.0,40.59,20.78
2023-06-28 09:00:00,732.01,47.28,20.99
2023-06-28 10:00:00,807.01,52.32,21.51
2023-06-28 11:00:00,834.01,54.81,21.41
2023-06-28 12:00:00,825.01,54.12,21.47
2023-06-28 13:00:00,775.01,50.44,21.7
2023-06-28 14:00:00,690.01,44.6,21.66
2023-06-28 15:00:00,492.0,37.47,21.07
2023-06-28 16:00:00,107.0,29.74,20.25
2023-06-28 17:00:00,99.0,21.89,19.31
2023-06-28 18:00:00,20.0,14.31,18.66
2023-06-28 19:00:00,26.0,7.33,17.7
2023-06-28 20:00:00,0.0,0.0,16.94
2023-06-28 21:00:00,0.0,0.0,16.47
2023-06-28 22:00:00,0.0,0.0,16.04
2023-06-28 23:00:00,0.0,0.0,15.84
2023-06-29 00:00:00,0.0,0.0,15.55
2023-06-29 01:00:00,0.0,0.0,15.34
2023-06-29 02:00:00,0.0,0.0,15.1
2023-06-29 03:00:00,3.0,3.64,15.16
2023-06-29 04:00:00,11.0,10.12,15.44
2023-06-29 05:00:00,71.0,17.4,15.99
2023-06-29 06:00:00,107.0,25.13,17.02
2023-06-29 07:00:00,153.0,32.98,18.85
2023-06-29 08:00:00,225.0,40.53,20.13
2023-06-29 09:00:00,149.0,47.21,21.06
2023-06-29 10:00:00,113.0,52.26,20.83
2023-06-29 11:00:00,260.0,54.75,20.03
2023-06-29 12:00:00,155.0,54.08,19.96
2023-06-29 13:00:00,288.0,50.41,19.46
2023-06-29 14:00:00,348.0,44.58,19.52
2023-06-29 15:00:00,66.0,37.45,18.64
2023-06-29 16:00:00,60.0,29.72,17.43
2023-06-29 17:00:00,91.0,21.87,16.64
2023-06-29 18:00:00,60.0,14.29,16.51
2023-06-29 19:00:00,7.0,7.31,16.6
2023-06-29 20:00:00,0.0,0.0,16.43
2023-06-29 21:00:00,0.0,0.0,16.15
2023-06-29 22:00:00,0.0,0.0,16.06
2023-06-29 23:00:00,0.0,0.0,15.98
2023-06-30 00:00:00,0.0,0.0,15.67
2023-06-30 01:00:00,0.0,0.0,15.16
2023-06-30 02:00:00,0.0,0.0,14.25
2023-06-30 03:00:00,9.0,3.57,13.46
2023-06-30 04:00:00,126.0,10.05,12.91
2023-06-30 05:00:00,250.0,17.33,13.2
2023-06-30 06:00:00,376.0,25.06,14.19
2023-06-30 07:00:00,515.0,32.91,15.79
2023-06-30 08:00:00,635.0,40.46,16.98
2023-06-30 09:00:00,737.01,47.14,18.08
2023-06-30 10:00:00,799.01,52.19,18.73
2023-06-30 11:00:00,0.0,0.0,19.37
2023-06-30 12:00:00,809.01,54.03,19.91
2023-06-30 13:00:00,694.01,50.38,20.11
2023-06-30 14:00:00,665.01,44.55,19.77
2023-06-30 15:00:00,511.0,37.43,19.11
2023-06-30 16:00:00,391.0,29.7,18.29
2023-06-30 17:00:00,238.0,21.85,17.67
2023-06-30 18:00:00,144.0,14.27,17.1
2023-06-30 19:00:00,44.0,7.28,16.14
2023-06-30 20:00:00,0.0,0.0,15.26
2023-06-30 21:00:00,0.0,0.0,14.44
2023-06-30 22:00:00,0.0,0.0,13.97
2023-06-30 23:00:00,0.0,0.0,13.74
2023-07-01 00:00:00,0.0,0.0,13.24
2023-07-01 01:00:00,0.0,0.0,12.86
2023-07-01 02:00:00,0.0,0.0,12.59
2023-07-01 03:00:00,3.0,3.49,12.42
2023-07-01 04:00:00,11.0,9.98,12.73
2023-07-01 05:00:00,58.0,17.25,13.64
2023-07-01 06:00:00,171.0,24.98,14.72
2023-07-01 07:00:00,341.0,32.83,15.85
2023-07-01 08:00:00,453.0,40.38,16.45
2023-07-01 09:00:00,592.0,47.06,17.18
2023-07-01 10:00:00,666.01,52.12,17.38
2023-07-01 11:00:00,524.0,54.63,17.69
2023-07-01 12:00:00,165.0,53.98,17.31
2023-07-01 13:00:00,114.0,50.33,17.23
2023-07-01 14:00:00,130.0,44.51,17.34
2023-07-01 15:00:00,161.0,37.4,16.97
2023-07-01 16:00:00,89.0,29.67,16.43
2023-07-01 17:00:00,77.0,21.83,16.22
2023-07-01 18:00:00,27.0,14.24,15.82
2023-07-01 19:00:00,12.0,7.25,15.17
2023-07-01 20:00:00,0.0,0.0,14.79
2023-07-01 21:00:00,0.0,0.0,14.5
2023-07-01 22:00:00,0.0,0.0,14.19
2023-07-01 23:00:00,0.0,0.0,14.05
2023-07-02 00:00:00,0.0,0.0,13.94
2023-07-02 01:00:00,0.0,0.0,13.85
2023-07-02 02:00:00,0.0,0.0,13.12
2023-07-02 03:00:00,3.0,3.41,12.34
2023-07-02 04:00:00,116.0,9.89,12.06
2023-07-02 05:00:00,237.0,17.17,12.5
2023-07-02 06:00:00,377.0,24.9,13.38
2023-07-02 07:00:00,487.0,32.75,14.17
2023-07-02 08:00:00,434.0,40.3,15.39
2023-07-02 09:00:00,636.01,46.98,16.13
2023-07-02 10:00:00,764.01,52.04,16.43
2023-07-02 11:00:00,755.01,54.56,16.42
2023-07-02 12:00:00,831.01,53.91,16.61
2023-07-02 13:00:00,675.01,50.28,16.59
2023-07-02 14:00:00,684.01,44.47,16.65
2023-07-02 15:00:00,484.0,37.37,17.27
2023-07-02 16:00:00,366.0,29.64,18.22
2023-07-02 17:00:00,187.0,21.79,18.44
2023-07-02 18:00:00,80.0,14.2,17.95
2023-07-02 19:00:00,46.0,7.21,15.83
2023-07-02 20:00:00,0.0,0.0,14.85
2023-07-02 21:00:00,0.0,0.0,13.84
2023-07-02 22:00:00,0.0,0.0,13.39
2023-07-02 23:00:00,0.0,0.0,12.95
2023-07-03 00:00:00,0.0,0.0,12.62
2023-07-03 01:00:00,0.0,0.0,12.03
2023-07-03 02:00:00,0.0,0.0,11.59
2023-07-03 03:00:00,2.0,3.32,11.22
2023-07-03 04:00:00,11.0,9.81,11.18
2023-07-03 05:00:00,25.0,17.08,11.24
2023-07-03 06:00:00,138.0,24.81,11.46
2023-07-03 07:00:00,319.0,32.66,12.69
2023-07-03 08:00:00,432.0,40.21,13.36
2023-07-03 09:00:00,607.0,46.9,13.73
2023-07-03 10:00:00,327.0,51.95,14.13
2023-07-03 11:00:00,304.0,54.48,14.92
2023-07-03 12:00:00,192.0,53.85,14.2
2023-07-03 13:00:00,161.0,50.23,13.78
2023-07-03 14:00:00,386.0,44.43,13.53
2023-07-03 15:00:00,395.0,37.33,13.4
2023-07-03 16:00:00,282.0,29.6,13.45
2023-07-03 17:00:00,220.0,21.75,13.03
2023-07-03 18:00:00,84.0,14.16,12.72
2023-07-03 19:00:00,46.0,7.16,12.63
2023-07-03 20:00:00,0.0,0.0,12.25
2023-07-03 21:00:00,0.0,0.0,12.02
2023-07-03 22:00:00,0.0,0.0,11.86
2023-07-03 23:00:00,0.0,0.0,11.77
2023-07-04 00:00:00,0.0,0.0,11.67
2023-07-04 01:00:00,0.0,0.0,11.58
2023-07-04 02:00:00,0.0,0.0,11.44
2023-07-04 03:00:00,2.0,3.23,11.34
2023-07-04 04:00:00,11.0,9.71,11.26
2023-07-04 05:00:00,21.0,16.99,11.29
2023-07-04 06:00:00,47.0,24.72,11.63
2023-07-04 07:00:00,71.0,32.57,12.09
2023-07-04 08:00:00,170.0,40.12,12.28
2023-07-04 09:00:00,170.0,46.8,13.04
2023-07-04 10:00:00,241.0,51.86,13.29
2023-07-04 11:00:00,607.0,54.39,14.15
2023-07-04 12:00:00,524.0,53.77,14.53
2023-07-04 13:00:00,621.0,50.16,16.26
2023-07-04 14:00:00,464.0,44.37,17.74
2023-07-04 15:00:00,562.0,37.28,18.01
2023-07-04 16:00:00,382.0,29.56,17.6
2023-07-04 17:00:00,298.0,21.71,16.88
2023-07-04 18:00:00,183.0,14.11,15.94
2023-07-04 19:00:00,46.0,7.11,14.88
2023-07-04 20:00:00,0.0,0.0,13.98
2023-07-04 21:00:00,0.0,0.0,13.19
2023-07-04 22:00:00,0.0,0.0,12.43
2023-07-04 23:00:00,0.0,0.0,11.82
2023-07-05 00:00:00,0.0,0.0,11.28
2023-07-05 01:00:00,0.0,0.0,10.8
2023-07-05 02:00:00,0.0,0.0,10.39
2023-07-05 03:00:00,3.0,3.13,10.02
2023-07-05 04:00:00,123.0,9.62,10.14
2023-07-05 05:00:00,241.0,16.89,11.05
2023-07-05 06:00:00,381.0,24.63,12.31
2023-07-05 07:00:00,0.0,0.0,14.0
2023-07-05 08:00:00,628.0,40.02,15.17
2023-07-05 09:00:00,727.01,46.7,16.17
2023-07-05 10:00:00,768.01,51.76,16.76
2023-07-05 11:00:00,476.0,54.3,16.97
2023-07-05 12:00:00,731.01,53.69,16.74
2023-07-05 13:00:00,249.0,50.09,16.24
2023-07-05 14:00:00,121.0,44.31,15.64
2023-07-05 15:00:00,131.0,37.22,15.02
2023-07-05 16:00:00,53.0,29.51,14.35
2023-07-05 17:00:00,55.0,21.66,13.17
2023-07-05 18:00:00,17.0,14.06,12.81
2023-07-05 19:00:00,40.0,7.05,12.14
2023-07-05 20:00:00,0.0,0.0,11.65
2023-07-05 21:00:00,0.0,0.0,11.4
2023-07-05 22:00:00,0.0,0.0,11.89
2023-07-05 23:00:00,0.0,0.0,12.38
2023-07-06 00:00:00,0.0,0.0,12.47
2023-07-06 01:00:00,0.0,0.0,12.13
2023-07-06 02:00:00,0.0,0.0,11.93
2023-07-06 03:00:00,2.0,3.03,11.8
2023-07-06 04:00:00,10.0,9.51,11.74
2023-07-06 05:00:00,25.0,16.79,11.78
2023-07-06 06:00:00,64.0,24.52,12.25
2023-07-06 07:00:00,224.0,32.37,13.89
2023-07-06 08:00:00,245.0,39.92,14.93
2023-07-06 09:00:00,493.0,46.6,15.78
2023-07-06 10:00:00,586.0,51.66,17.39
2023-07-06 11:00:00,447.0,54.2,18.06
2023-07-06 12:00:00,160.0,53.6,18.83
2023-07-06 13:00:00,131.0,50.02,17.52
2023-07-06 14:00:00,480.0,44.25,17.9
2023-07-06 15:00:00,411.0,37.17,18.16
2023-07-06 16:00:00,447.0,29.45,18.32
2023-07-06 17:00:00,314.0,21.6,18.22
2023-07-06 18:00:00,191.0,14.0,17.28
2023-07-06 19:00:00,40.0,6.98,15.96
2023-07-06 20:00:00,0.0,0.0,14.88
2023-07-06 21:00:00,0.0,0.0,13.91
2023-07-06 22:00:00,0.0,0.0,13.17
2023-07-06 23:00:00,0.0,0.0,12.6
2023-07-07 00:00:00,0.0,0.0,12.15
2023-07-07 01:00:00,0.0,0.0,11.73
2023-07-07 02:00:00,0.0,0.0,11.45
2023-07-07 03:00:00,5.0,2.92,11.38
2023-07-07 04:00:00,112.0,9.41,11.72
2023-07-07 05:00:00,227.0,16.68,12.68
2023-07-07 06:00:00,228.0,24.42,14.06
2023-07-07 07:00:00,320.0,32.27,15.64
2023-07-07 08:00:00,552.0,39.81,16.93
2023-07-07 09:00:00,653.01,46.49,17.92
2023-07-07 10:00:00,752.01,51.55,18.86
2023-07-07 11:00:00,800.01,54.09,19.54
2023-07-07 12:00:00,713.01,53.5,19.71
2023-07-07 13:00:00,467.0,49.93,19.57
2023-07-07 14:00:00,555.0,44.17,19.74
2023-07-07 15:00:00,468.0,37.1,19.99
2023-07-07 16:00:00,264.0,29.39,19.29
2023-07-07 17:00:00,267.0,21.54,18.86
2023-07-07 18:00:00,157.0,13.93,18.35
2023-07-07 19:00:00,14.0,6.91,17.79
2023-07-07 20:00:00,0.0,0.0,17.07
2023-07-07 21:00:00,0.0,0.0,16.31
2023-07-07 22:00:00,0.0,0.0,15.68
2023-07-07 23:00:00,0.0,0.0,15.2
2023-07-08 00:00:00,0.0,0.0,14.69
2023-07-08 01:00:00,0.0,0.0,14.26
2023-07-08 02:00:00,0.0,0.0,13.81
2023-07-08 03:00:00,3.0,2.81,13.53
2023-07-08 04:00:00,108.0,9.29,13.68
2023-07-08 05:00:00,232.0,16.57,14.51
2023-07-08 06:00:00,363.0,24.31,16.39
2023-07-08 07:00:00,496.0,32.16,18.74
2023-07-08 08:00:00,610.0,39.7,20.21
2023-07-08 09:00:00,707.01,46.38,21.2
2023-07-08 10:00:00,787.01,51.44,22.06
2023-07-08 11:00:00,805.01,53.98,22.61
2023-07-08 12:00:00,798.01,53.4,22.28
2023-07-08 13:00:00,758.01,49.84,21.95
2023-07-08 14:00:00,653.01,44.1,21.9
2023-07-08 15:00:00,550.0,37.03,21.91
2023-07-08 16:00:00,437.0,29.32,21.49
2023-07-08 17:00:00,305.0,21.47,21.07
2023-07-08 18:00:00,187.0,13.86,20.55
2023-07-08 19:00:00,37.0,6.83,19.81
2023-07-08 20:00:00,0.0,0.0,18.81
2023-07-08 21:00:00,0.0,0.0,17.84
2023-07-08 22:00:00,0.0,0.0,17.31
2023-07-08 23:00:00,0.0,0.0,16.43
2023-07-09 00:00:00,0.0,0.0,15.88
2023-07-09 01:00:00,0.0,0.0,16.5
2023-07-09 02:00:00,0.0,0.0,15.63
2023-07-09 03:00:00,12.0,2.69,14.61
2023-07-09 04:00:00,102.0,9.17,14.25
2023-07-09 05:00:00,217.0,16.45,16.29
2023-07-09 06:00:00,350.0,24.19,18.16
2023-07-09 07:00:00,486.0,32.04,20.07
2023-07-09 08:00:00,612.0,39.58,21.09
2023-07-09 09:00:00,713.01,46.26,21.88
2023-07-09 10:00:00,789.01,51.32,22.5
2023-07-09 11:00:00,821.01,53.87,22.78
2023-07-09 12:00:00,810.01,53.29,22.85
2023-07-09 13:00:00,761.01,49.75,22.73
2023-07-09 14:00:00,674.01,44.01,22.69
2023-07-09 15:00:00,528.0,36.95,22.45
2023-07-09 16:00:00,376.0,29.24,22.01
2023-07-09 17:00:00,217.0,21.39,21.28
2023-07-09 18:00:00,114.0,13.78,20.4
2023-07-09 19:00:00,40.0,6.75,19.32
2023-07-09 20:00:00,0.0,0.0,18.01
2023-07-09 21:00:00,0.0,0.0,16.86
2023-07-09 22:00:00,0.0,0.0,16.21
2023-07-09 23:00:00,0.0,0.0,15.67
2023-07-10 00:00:00,0.0,0.0,15.24
2023-07-10 01:00:00,0.0,0.0,15.14
2023-07-10 02:00:00,0.0,0.0,15.02
2023-07-10 03:00:00,2.0,2.56,14.88
2023-07-10 04:00:00,68.0,9.05,15.03
2023-07-10 05:00:00,20.0,16.33,15.54
2023-07-10 06:00:00,40.0,24.07,15.87
2023-07-10 07:00:00,79.0,31.92,14.86
2023-07-10 08:00:00,90.0,39.46,14.47
2023-07-10 09:00:00,99.0,46.13,14.37
2023-07-10 10:00:00,127.0,51.19,14.37
2023-07-10 11:00:00,197.0,53.74,14.41
2023-07-10 12:00:00,136.0,53.18,14.62
2023-07-10 13:00:00,153.0,49.65,14.72
2023-07-10 14:00:00,127.0,43.92,14.91
2023-07-10 15:00:00,138.0,36.86,15.23
2023-07-10 16:00:00,146.0,29.16,15.46
2023-07-10 17:00:00,92.0,21.31,15.83
2023-07-10 18:00:00,91.0,13.69,16.03
2023-07-10 19:00:00,6.0,6.65,15.82
2023-07-10 20:00:00,0.0,0.0,15.69
2023-07-10 21:00:00,0.0,0.0,15.31
2023-07-10 22:00:00,0.0,0.0,14.66
2023-07-10 23:00:00,0.0,0.0,14.1
2023-07-11 00:00:00,0.0,0.0,13.45
2023-07-11 01:00:00,0.0,0.0,13.04
2023-07-11 02:00:00,0.0,0.0,12.5
2023-07-11 03:00:00,2.0,2.43,12.27
2023-07-11 04:00:00,10.0,8.92,12.33
2023-07-11 05:00:00,79.0,16.21,12.62
2023-07-11 06:00:00,135.0,23.95,13.46
2023-07-11 07:00:00,185.0,31.8,15.08
2023-07-11 08:00:00,115.0,39.33,16.09
2023-07-11 09:00:00,162.0,46.0,16.29
2023-07-11 10:00:00,182.0,51.06,15.93
2023-07-11 11:00:00,241.0,53.61,15.76
2023-07-11 12:00:00,142.0,53.06,15.67
2023-07-11 13:00:00,95.0,49.54,15.44
2023-07-11 14:00:00,118.0,43.82,15.13
2023-07-11 15:00:00,72.0,36.77,15.04
2023-07-11 16:00:00,58.0,29.07,15.54
2023-07-11 17:00:00,52.0,21.22,15.89
2023-07-11 18:00:00,63.0,13.6,16.42
2023-07-11 19:00:00,7.0,6.56,16.11
2023-07-11 20:00:00,0.0,0.0,15.77
2023-07-11 21:00:00,0.0,0.0,15.5
2023-07-11 22:00:00,0.0,0.0,15.45
2023-07-11 23:00:00,0.0,0.0,15.29
2023-07-12 00:00:00,0.0,0.0,15.03
2023-07-12 01:00:00,0.0,0.0,14.74
2023-07-12 02:00:00,0.0,0.0,14.5
2023-07-12 03:00:00,1.0,2.3,14.52
2023-07-12 04:00:00,11.0,8.79,14.66
2023-07-12 05:00:00,23.0,16.08,15.03
2023-07-12 06:00:00,101.0,23.82,15.34
2023-07-12 07:00:00,188.0,31.67,14.97
2023-07-12 08:00:00,527.0,39.2,15.7
2023-07-12 09:00:00,472.0,45.87,16.14
2023-07-12 10:00:00,533.0,50.92,16.31
2023-07-12 11:00:00,672.01,53.47,17.3
2023-07-12 12:00:00,614.0,52.93,17.96
2023-07-12 13:00:00,729.01,49.42,18.55
2023-07-12 14:00:00,656.01,43.72,18.68
2023-07-12 15:00:00,562.0,36.68,18.58
2023-07-12 16:00:00,433.0,28.98,18.36
2023-07-12 17:00:00,305.0,21.13,17.66
2023-07-12 18:00:00,179.0,13.5,17.03
2023-07-12 19:00:00,37.0,6.45,16.15
2023-07-12 20:00:00,0.0,0.0,15.05
2023-07-12 21:00:00,0.0,0.0,14.22
2023-07-12 22:00:00,0.0,0.0,13.81
2023-07-12 23:00:00,0.0,0.0,13.41
2023-07-13 00:00:00,0.0,0.0,13.22
2023-07-13 01:00:00,0.0,0.0,13.06
2023-07-13 02:00:00,0.0,0.0,13.0
2023-07-13 03:00:00,1.0,2.16,12.67
2023-07-13 04:00:00,46.0,8.66,12.9
2023-07-13 05:00:00,202.0,15.94,13.51
2023-07-13 06:00:00,185.0,23.69,14.41
2023-07-13 07:00:00,373.0,31.53,15.55
2023-07-13 08:00:00,514.0,39.06,16.32
2023-07-13 09:00:00,657.01,45.73,16.58
2023-07-13 10:00:00,489.0,50.78,17.41
2023-07-13 11:00:00,557.0,53.33,18.12
2023-07-13 12:00:00,749.01,52.79,18.64
2023-07-13 13:00:00,736.01,49.3,18.71
2023-07-13 14:00:00,599.0,43.61,18.97
2023-07-13 15:00:00,567.0,36.57,19.04
2023-07-13 16:00:00,427.0,28.88,18.78
2023-07-13 17:00:00,308.0,21.03,18.05
2023-07-13 18:00:00,180.0,13.4,17.21
2023-07-13 19:00:00,36.0,6.34,16.1
2023-07-13 20:00:00,0.0,0.0,15.01
2023-07-13 21:00:00,0.0,0.0,14.04
2023-07-13 22:00:00,0.0,0.0,13.32
2023-07-13 23:00:00,0.0,0.0,12.78
2023-07-14 00:00:00,0.0,0.0,12.33
2023-07-14 01:00:00,0.0,0.0,11.97
2023-07-14 02:00:00,0.0,0.0,11.64
2023-07-14 03:00:00,1.0,2.01,11.37
2023-07-14 04:00:00,101.0,8.51,11.46
2023-07-14 05:00:00,223.0,15.8,12.16
2023-07-14 06:00:00,354.0,23.55,13.38
2023-07-14 07:00:00,489.0,31.4,15.36
2023-07-14 08:00:00,601.0,38.92,16.6
2023-07-14 09:00:00,695.01,45.58,17.48
2023-07-14 10:00:00,754.01,50.63,18.15
2023-07-14 11:00:00,799.01,53.18,18.46
2023-07-14 12:00:00,756.01,52.65,18.31
2023-07-14 13:00:00,757.01,49.17,18.37
2023-07-14 14:00:00,677.01,43.49,18.14
2023-07-14 15:00:00,567.0,36.46,18.07
2023-07-14 16:00:00,434.0,28.77,18.14
2023-07-14 17:00:00,292.0,20.92,17.73
2023-07-14 18:00:00,162.0,13.29,17.1
2023-07-14 19:00:00,37.0,6.23,16.31
2023-07-14 20:00:00,0.0,0.0,15.27
2023-07-14 21:00:00,0.0,0.0,14.46
2023-07-14 22:00:00,0.0,0.0,14.07
2023-07-14 23:00:00,0.0,0.0,14.01
2023-07-15 00:00:00,0.0,0.0,14.12
2023-07-15 01:00:00,0.0,0.0,14.25
2023-07-15 02:00:00,0.0,0.0,14.22
2023-07-15 03:00:00,1.0,1.86,14.32
2023-07-15 04:00:00,9.0,8.37,14.23
2023-07-15 05:00:00,96.0,15.66,14.46
2023-07-15 06:00:00,59.0,23.41,14.79
2023-07-15 07:00:00,71.0,31.25,15.52
2023-07-15 08:00:00,80.0,38.78,15.52
2023-07-15 09:00:00,111.0,45.43,16.01
2023-07-15 10:00:00,131.0,50.47,15.48
2023-07-15 11:00:00,134.0,53.03,15.85
2023-07-15 12:00:00,279.0,52.5,16.23
2023-07-15 13:00:00,259.0,49.03,16.8
2023-07-15 14:00:00,129.0,43.36,17.15
2023-07-15 15:00:00,219.0,36.35,17.37
2023-07-15 16:00:00,241.0,28.66,17.3
2023-07-15 17:00:00,189.0,20.81,17.08
2023-07-15 18:00:00,64.0,13.17,16.68
2023-07-15 19:00:00,6.0,6.11,16.63
2023-07-15 20:00:00,0.0,0.0,16.05
2023-07-15 21:00:00,0.0,0.0,15.57
2023-07-15 22:00:00,0.0,0.0,15.39
2023-07-15 23:00:00,0.0,0.0,15.47
2023-07-16 00:00:00,0.0,0.0,15.61
2023-07-16 01:00:00,0.0,0.0,15.1
2023-07-16 02:00:00,0.0,0.0,15.09
2023-07-16 03:00:00,1.0,1.71,15.18
2023-07-16 04:00:00,21.0,8.22,14.92
2023-07-16 05:00:00,118.0,15.52,14.72
2023-07-16 06:00:00,109.0,23.26,14.65
2023-07-16 07:00:00,192.0,31.11,15.1
2023-07-16 08:00:00,227.0,38.63,15.61
2023-07-16 09:00:00,243.0,45.28,16.15
2023-07-16 10:00:00,308.0,50.31,16.19
2023-07-16 11:00:00,316.0,52.87,15.37
2023-07-16 12:00:00,714.01,52.35,16.26
2023-07-16 13:00:00,681.01,48.89,16.43
2023-07-16 14:00:00,222.0,43.23,17.13
2023-07-16 15:00:00,397.0,36.23,15.89
2023-07-16 16:00:00,121.0,28.54,15.68
2023-07-16 17:00:00,123.0,20.69,15.68
2023-07-16 18:00:00,137.0,13.05,15.27
2023-07-16 19:00:00,26.0,5.98,15.04
2023-07-16 20:00:00,0.0,0.0,14.8
2023-07-16 21:00:00,0.0,0.0,14.65
2023-07-16 22:00:00,0.0,0.0,14.63
2023-07-16 23:00:00,0.0,0.0,14.7
2023-07-17 00:00:00,0.0,0.0,14.69
2023-07-17 01:00:00,0.0,0.0,14.54
2023-07-17 02:00:00,0.0,0.0,14.36
2023-07-17 03:00:00,1.0,1.55,14.14
2023-07-17 04:00:00,8.0,8.06,14.09
2023-07-17 05:00:00,38.0,15.36,14.33
2023-07-17 06:00:00,198.0,23.11,14.63
2023-07-17 07:00:00,382.0,30.96,14.7
2023-07-17 08:00:00,431.0,38.48,15.38
2023-07-17 09:00:00,649.01,45.12,15.96
2023-07-17 10:00:00,694.01,50.15,16.38
2023-07-17 11:00:00,774.01,52.7,16.67
2023-07-17 12:00:00,755.01,52.19,16.8
2023-07-17 13:00:00,700.01,48.74,17.02
2023-07-17 14:00:00,605.01,43.1,16.89
2023-07-17 15:00:00,520.0,36.1,16.45
2023-07-17 16:00:00,309.0,28.42,16.2
2023-07-17 17:00:00,175.0,20.56,15.92
2023-07-17 18:00:00,121.0,12.92,15.47
2023-07-17 19:00:00,35.0,5.84,14.75
